"OBJECTID","Season_longshort","DEM_IA","TPI_IA","Slope_IA","d2water_IA","d2edge_IA","d2Landfills_IA","d2Feedlots_IA","d2streets","d2nestsV2_IA","northness","month_factor","risk_class","risk_name","validation_set"
1556411,"Dispersal/migration",238.13,-1.15,9,87.33,-4.4,14663.84,2975.41,748.46,4855.45,0.886994922779284,"Aug",2,"High","Train"
1552881,"Dispersal/migration",252.04,0.04,4.77,290.67,11.12,17664.95,1945.33,303.93,2470.58,0.634692875942635,"Aug",2,"High","Test"
2280724,"Local movements",304.38,-0.1,0.58,3.05,67.27,11723.98,4092.1,418.1,706.64,0.98200423511727,"Apr",2,"High","Train"
126088,"Dispersal/migration",261.14,-0.00747619,0.05,87.62,-38.58,3211.44,3679.43,352.28,4770.82,-0.863611115390566,"Aug",0,"Low","Train"
396270,"Fledgling period",223.22,0.72,2.29,2311.01,1199.71,19173.71,4817.24,252.62,3444.16,-0.784809686924768,"Jul",0,"Low","Train"
1908405,"Local movements",277.16,-0.12,0.83,3930.74,930.74,23393.72,3863,170.83,5665.04,0.900447102352677,"Mar",2,"High","Test"
1566169,"Fledgling period",228.08,0.01,0.11,0,161.17,20215.06,1314.92,393.82,957.67,0.999950000416665,"Aug",1,"Moderate","Test"
706830,"Local movements",210.64,-0.18,1.36,25.93,13.64,4963.89,5195.9,805.1,414.26,-0.47872654415872,"Mar",2,"High","Test"
1492525,"Local movements",361.92,0.59,1.55,7747.8,2535.92,13235.31,241.81,123.52,11718.07,-0.848100031710408,"Aug",0,"Low","Train"
1546486,"Dispersal/migration",257.78,-0.12,0.55,116.32,98.51,19342.05,1901.25,554.25,1802.36,-0.646043040134959,"Aug",0,"Low","Test"
1965003,"Local movements",219.73,0.06,0.25,25.24,-56.43,5987.47,7339.94,226.77,4375.27,-0.746235549129803,"Mar",2,"High","Train"
1980444,"Local movements",311.67,0.32,0.61,358.55,356.99,22584.03,2966.65,416.39,8003.37,0.480124229028534,"Mar",2,"High","Train"
1520550,"Dispersal/migration",227.79,-0.04,0.11,0,163.31,16384.53,2823.77,585.76,3479.38,0.999950000416665,"Sep",1,"Moderate","Test"
2283966,"Local movements",231.12,0.02,0.18,49.38,-0.14,13448.97,4605.18,418.13,1804.06,-0.269033103117399,"Apr",2,"High","Train"
1616163,"Fledgling period",235.68,-1.93,12.9,13.39,11.64,17249.78,3614.57,679.33,3146.13,0.819648017845479,"Aug",2,"High","Train"
1866402,"Local movements",213.77,-0.55,4.04,1544.9,-3.48,7562.72,1542.98,547.42,7757.01,-0.831825715246746,"Jan",2,"High","Train"
2122500,"Local movements",340.94,-0.68,2.11,1984.83,1026.32,1819.52,964.72,296.14,2493.26,-0.784809686924768,"Mar",2,"High","Train"
2715731,"Local movements",189.21,-0.32,1.42,28.63,-4.29,10373.74,2980.7,1207.66,993.99,-0.826233847641272,"Jun",1,"Moderate","Test"
1251806,"Local movements",302.97,-0.1,0.53,891.15,238.42,14809.24,2933.88,25.06,1223.06,-0.148650700271364,"Aug",0,"Low","Train"
1591843,"Local movements",281.75,0.37,4.39,31.32,75.12,13692.31,11750.61,53.24,3409.99,-0.099041036598728,"Oct",2,"High","Train"
421118,"Local movements",176.08,-0.25,0.1,0,91.72,13275.94,2017.48,321.45,3201.33,-0.966798192579461,"Aug",0,"Low","Test"
622501,"Local movements",180.66,0.02,0.22,170.56,-127.84,25036.84,5912.02,326.21,294.05,-0.782831656638065,"Nov",2,"High","Train"
1519326,"Dispersal/migration",227.74,-0.01,0.01,408.74,153.68,21897.2,1996.55,61.25,1042.43,-0.968517164228447,"Sep",2,"High","Train"
2319263,"Local movements",293.91,-0.12,1.27,875.31,676.74,11591.98,1428.68,620.31,7665.69,0.283662185463226,"Apr",2,"High","Train"
2592123,"Local movements",231.18,0.06,0.27,113.16,17.31,13934.37,5125.47,828.31,2302.89,-0.8533559001657,"May",2,"High","Train"
1022814,"Fledgling period",264.05,-0.67,1.31,6783.48,107.61,1450.13,2524.76,515.34,950.7,0.836462649915187,"Aug",2,"High","Test"
670479,"Local movements",253.86,0.42,9.78,4199.08,110.82,6924.72,3861.18,519.9,5703.77,-0.765867232434637,"Nov",0,"Low","Train"
252217,"Local movements",237.67,-0.009586064,0.17,465.55,54.94,17807.46,7885.07,586.14,6847.77,0.228752807808459,"Oct",2,"High","Train"
2000951,"Local movements",233.08,-0.2,5.24,97.85,252.66,21121.07,1168.33,512.13,686.53,-0.989992496600445,"Mar",2,"High","Train"
1086252,"Dispersal/migration",256.37,0.1,0.64,799.98,387.74,8406.31,7561.06,196.45,4535.49,-0.06914845,"Mar",1,"Moderate","Train"
2322474,"Local movements",210.62,0.01,0.02,0,638.13,7723.53,11591.25,1236.7,1488.88,-0.49895192096614,"Apr",0,"Low","Test"
2032017,"Local movements",305.05,-0.01,0.69,6011.57,1406.9,11490.64,5844.05,364.22,13046.05,-0.939917638659938,"Mar",0,"Low","Train"
1066387,"Local movements",243.35,-0.08,0.39,159.61,35.23,7739.07,5511.68,991.48,5110.21,-0.90542888947963,"Jun",0,"Low","Test"
2211961,"Local movements",321.58,-0.4,1.24,32.42,-57.64,9356.64,1255.47,154.26,3470.48,-0.630648833892775,"Apr",2,"High","Train"
642313,"Local movements",215.45,0.1,0.21,591.3,64.19,3856.68,9288.91,989.21,2594.59,-0.681055880507152,"Sep",1,"Moderate","Train"
2695810,"Local movements",239.63,-2.08,4.77,1687.77,2.11,20402.34,1047.64,487.09,1559.42,0.040785011241591,"Jun",2,"High","Train"
604332,"Local movements",211.34,-0.03,0.22,40.52,-67.52,7016.54,14637.92,1066.7,3844.07,-0.688344020399238,"May",2,"High","Test"
1197362,"Dispersal/migration",358.13,0.01,1.96,7492.25,965.22,21939.25,1636.33,424.64,14459.62,0.731688868873821,"Apr",0,"Low","Train"
2112746,"Local movements",315.93,-2.73,24.43,113.11,-28.04,8876.42,3557.85,534.39,1713.89,-0.158532000644198,"Mar",2,"High","Train"
1659231,"Local movements",229.14,-0.3,0.42,137.67,57.27,9893.87,7146.56,277.83,8374.37,-0.0223871099574771,"Oct",0,"Low","Train"
1903041,"Local movements",166.98,-0.06,0.03,0,115.11,2872.64,9321.37,120.54,14362.89,-0.985852965681203,"Feb",2,"High","Train"
370194,"Local movements",211.41,-0.32,8.05,762.76,-17.4,3406.28,2163.49,245.62,5680.97,0.589788025031098,"Aug",2,"High","Train"
1082250,"Local movements",164.67,0.03,0.42,133.6,-98.3,5316.26,2889.84,568,3790.66,0.225650805269396,"May",2,"High","Test"
960496,"Local movements",208.13,-0.31,0.46,401.8,21.46,17483.95,4407.09,402.44,7492.81,0.283662185463226,"Nov",2,"High","Test"
454684,"Local movements",321.67,3.16,6.36,2939.98,44.93,21683.02,3640.32,524.21,3919.76,-0.102210174933442,"Nov",1,"Moderate","Test"
1805568,"Local movements",241.23,0.04,0.7,6266.49,1975.6,20717.52,2188.31,49.77,11178.52,-0.73277355485212,"Feb",2,"High","Train"
2134236,"Local movements",351.54,-0.04,1.37,5357.52,1272.15,10945.82,2830.05,70.13,2420.25,0.597833982287298,"Mar",0,"Low","Train"
186430,"Local movements",237.3,1.47,10.09,2862.38,109.76,407.08,3240.33,171.33,16498.21,-0.0123886634628906,"Aug",2,"High","Test"
563710,"Local movements",176.66,-0.07,0.13,84.49,-63.61,13680.48,4171.92,85.61,6620.66,-0.220560397984419,"Oct",2,"High","Train"
2143550,"Local movements",344.08,-0.49,1.62,5641.87,695.85,29742.98,645.43,108.58,4875.85,-0.269033103117399,"Mar",1,"Moderate","Train"
1196680,"Dispersal/migration",311.51,0.09,0.68,1318.47,1027.23,19175.35,1099.64,160.13,10972.38,0.238476053433723,"Apr",0,"Low","Train"
2297480,"Local movements",264.48,0.8,2.73,1276.27,71.04,14160.92,7035.9,35.95,6920.67,-0.316833365602319,"Apr",2,"High","Test"
2029422,"Local movements",185.87,-0.005931257,0.13,44.94,-77.01,38870.73,10325.32,883.7,471.71,-0.622856747787041,"Mar",1,"Moderate","Train"
1605807,"Fledgling period",237.81,1.92,8.39,77.39,-11.62,14700.81,6347.85,69.16,3245.87,-0.966798192579461,"Sep",1,"Moderate","Train"
842767,"Fledgling period",230.76,-0.26,1.58,257.18,13.49,11970.07,7075.94,1088.73,1205.57,-0.746235549129803,"Aug",2,"High","Train"
2325698,"Local movements",175.37,-0.02,0.21,295.23,-296.06,12703.04,5072.58,522.97,5449.35,-0.580386863155222,"Apr",2,"High","Train"
163169,"Local movements",159.93,0.12,0.55,6.67,236.47,1245.99,12212.56,179.92,7114.54,-0.0691484486540619,"Feb",2,"High","Train"
1072130,"Local movements",215.37,-0.49,3.94,1829.62,-0.98,10291.84,3874.88,276.62,1569.26,0.722637910870592,"Feb",1,"Moderate","Test"
228304,"Fledgling period",199.04,-1.25,19.29,590.17,-26.02,15449.36,3090.36,53.98,833.28,0.0176101092923073,"Jul",0,"Low","Train"
2665510,"Local movements",351.45,-0.29,1.24,9355.04,229.08,4172.39,1693.11,395.22,4777.39,-0.920439617587981,"May",1,"Moderate","Train"
286825,"Local movements",253.46,1.88,2.71,638.06,67.72,7906.58,11362.63,101.85,9932.31,-0.588501117255346,"Aug",0,"Low","Train"
1198006,"Local movements",220.36,0.3,0.49,7858.89,1634.21,12130.85,2703.24,504.5,5792.72,-0.70979255636212,"Apr",2,"High","Test"
2054417,"Local movements",266.25,-1.03,6.6,1320.18,-40.37,38931.26,1163.09,485.68,3515.94,0.480124229028534,"Mar",2,"High","Train"
299498,"Fledgling period",222.61,0.83,8.83,58.16,-19.42,9626.64,14936.15,133.73,585.49,-0.970958165149591,"Jul",2,"High","Train"
2247709,"Local movements",340.94,1.35,4.5,4813.84,116.65,24296.58,2956.02,101.65,4271.19,-0.089085416936459,"Apr",2,"High","Test"
389497,"Local movements",167.52,0.08,0.6,2617.52,42.48,10994.65,1150.94,84.86,7205.19,-0.658785779918188,"Aug",2,"High","Train"
13730,"Dispersal/migration",203.01,-0.31,0.55,0,63.09,5954.73,1560.58,180.15,2698.27,-0.681055880507152,"Dec",2,"High","Test"
1781537,"Local movements",212.03,0.46,1.7,70.06,13.95,4537.98,4601.66,626.95,802.95,0.302782661870324,"Jan",2,"High","Test"
2491321,"Local movements",252.69,0.26,2.72,2001.68,1421.91,23192.93,1744.31,23.88,7895.31,-0.985852965681203,"May",2,"High","Train"
370384,"Local movements",201.96,-0.3,0.96,121.6,212.6,4622.13,5873.43,152.08,936.97,-0.18807683889288,"Aug",2,"High","Train"
375292,"Local movements",192.76,0.2,0.62,128.68,11.85,6669.86,2827.62,159.52,1076.75,-0.862000837090063,"Aug",2,"High","Train"
2589893,"Local movements",212.77,-0.08,4.26,4934.53,-5.99,5135.32,677.57,390.96,5005.43,-0.220560397984419,"May",1,"Moderate","Test"
2263229,"Local movements",228.5,1.05,9.86,83.09,-1.54,8582.87,11279.83,440.77,2194.61,0.137177112100907,"Apr",2,"High","Test"
1941302,"Local movements",271.52,-0.49,1.83,426.6,216.82,27656.12,3337.76,343.46,7048.35,-0.615002376525574,"Mar",2,"High","Train"
284262,"Local movements",225.23,-0.05,0.27,186.4,0.54,6268.26,8023.58,1060.69,1255.6,-0.588501117255346,"Aug",0,"Low","Train"
2248447,"Local movements",349.9,-0.09,1.64,7449.13,837.06,19481.95,2102.71,16.71,4628.26,-0.6536436,"Apr",1,"Moderate","Test"
1885629,"Local movements",179.13,-0.15,0.64,8.56,-0.85,23172.28,7140.3,1005.14,400.64,-0.342149651150898,"Feb",2,"High","Train"
2493461,"Dispersal/migration",431.48,0.16,2.24,820.05,262.6,13925.36,3524.78,256.35,12969.29,0.343645746316047,"May",0,"Low","Train"
1245554,"Fledgling period",276.86,1.34,3.15,1292.6,334.79,12787.42,311.55,229.87,4437.7,-0.868609436647165,"Aug",0,"Low","Test"
2778659,"Local movements",185.25,0.006972836,0.12,84.09,-59.67,32301.48,4574.95,920.56,1156.26,-0.987479769908865,"Apr",2,"High","Train"
2313976,"Local movements",288.93,-6.86,13.23,1994.92,-174.22,21637.25,6476.15,576.92,2611.28,-0.88772925177875,"Apr",0,"Low","Train"
1391309,"Local movements",235.08,0.14,0.33,7017.98,607.35,7068.52,2114.2,490.08,11497.83,0.040785011241591,"Nov",2,"High","Train"
475129,"Local movements",222.82,0.1,0.49,36.65,-16.19,7514.43,3504.61,470.41,5003.02,-0.88772925177875,"Sep",2,"High","Train"
1050811,"Fledgling period",286.52,0.07,5.11,105.01,-38.7,19663.85,10672.84,396.99,4651.95,0.387216836504937,"Jun",0,"Low","Test"
1905384,"Dispersal/migration",219.16,0.1,0.24,4637.35,714.64,8653.43,1644.87,195.06,6029.62,-0.842759353958694,"Feb",1,"Moderate","Train"
1197113,"Dispersal/migration",342.1,-0.05,0.08,6334.16,706.55,11423.06,1173.52,531.92,8510.18,-0.702713076773554,"Apr",0,"Low","Test"
2441368,"Local movements",227.74,0.001005214,0.06,0,992.05,20315.33,3553.34,1532.71,2082.69,0.999950000416665,"Apr",2,"High","Train"
2633543,"Local movements",261.79,-0.45,4.8,1576.1,0.12,14229.52,7663.46,203.97,3983.76,-0.9890078,"May",1,"Moderate","Train"
1164413,"Local movements",163.81,0.01,0.05,1251.74,813.17,18971.45,477.65,615.16,1240.01,-0.547357665480271,"Jan",2,"High","Test"
2311972,"Local movements",244.69,1.32,6.21,165.54,-83.16,21168.5,3923.92,1100.57,2155.67,0.856066651837255,"Apr",2,"High","Train"
1039534,"Local movements",214.03,-1.93,5.43,64.75,2.26,8836.21,14148.06,149.71,1704.93,-0.992616716705937,"Mar",2,"High","Train"
1987912,"Local movements",325.67,1.73,20.93,8834.27,-100.44,29889.11,2154.92,566,4064.29,0.644826547240001,"Mar",2,"High","Test"
926365,"Fledgling period",265.95,0.45,1.29,2273.86,4.06,403.47,7852.83,38.89,2806.32,0.140331605846737,"Sep",0,"Low","Test"
928083,"Fledgling period",240,0.4,3.88,1192.48,-7.64,2939.51,3504.82,108.15,1707.81,-0.688344020399238,"Sep",2,"High","Test"
2023995,"Local movements",270.17,-1.19,1.61,1466.8,17.27,7084.99,3166.6,194.23,2595.7,-0.789014747229531,"Mar",0,"Low","Train"
239042,"Fledgling period",188.03,-3.4,14.11,97.55,-63.02,16065.17,3840.74,41.46,73.24,-0.304300171059833,"Jun",2,"High","Train"
2697537,"Local movements",233.79,-0.17,7.25,103.36,1.96,13991.58,6784.33,263.66,782.83,0.806146805264716,"Jun",2,"High","Train"
1130888,"Local movements",322.76,-0.27,2.52,4650.36,1746.76,12397.57,712.98,735.07,4173.11,-0.400799172079975,"Mar",0,"Low","Train"
2534684,"Local movements",214.32,0.07,0.32,226.79,3.11,4165.75,10689.36,761.8,1418.33,-0.612487565658385,"May",2,"High","Train"
2493445,"Dispersal/migration",423.92,0.59,1.48,520.67,535.97,13513.65,3349.52,431.1,13033.05,-0.370180831351287,"May",0,"Low","Test"
2096890,"Local movements",184.89,1.79,2.28,1291.87,32.56,12123.33,4156.61,91.09,2500,-0.873520897683938,"Mar",2,"High","Train"
993687,"Local movements",261.29,0.21,2.2,1204.73,21.47,4469.54,2955.99,56.79,3051.27,-0.974028249198852,"Sep",2,"High","Train"
1481216,"Local movements",210.02,-0.12,0.31,509.29,162.97,14100.1,987.82,405.67,2818.15,0.225650805269396,"Nov",2,"High","Test"
1459765,"Dispersal/migration",316.67,0.18,0.62,1308.65,1023.69,19866.75,2456.59,164.74,2677.44,-0.991354173948826,"Sep",2,"High","Train"
200676,"Local movements",176.66,-0.05,0.65,3.22,4.35,8951.99,8415.95,834.01,78.76,-0.985852965681203,"Oct",2,"High","Test"
2583939,"Local movements",313.47,-0.19,0.6,377.29,252.45,22244.86,3450.44,116.83,7580.15,-0.363841709676858,"May",0,"Low","Train"
2166651,"Local movements",308.22,0.17,0.44,561.64,177.88,11768.83,1678.73,815.06,4665.55,-0.81295203709989,"Apr",2,"High","Train"
311859,"Local movements",206.31,0.47,2.06,4111.33,455.16,4419.41,8035.62,121.81,10174.64,-0.60455227105793,"Apr",0,"Low","Train"
860067,"Local movements",182.65,2.03,8.86,2231.19,-15.07,9584.96,2357.52,102.12,8823.75,-0.770231254047307,"Apr",1,"Moderate","Test"
1233749,"Dispersal/migration",272.28,1.55,4.92,1065.47,896.59,13393.98,1108.12,188.95,4497.13,0.10740344820988,"Aug",0,"Low","Train"
2053450,"Local movements",287.38,-0.03,0.27,225.93,-18.6,2731.19,2363.47,200.89,9005.8,-0.814802811785913,"Mar",2,"High","Train"
1382756,"Local movements",216.74,0.12,1.82,3979.76,870.35,2934.12,8200.93,26.45,13237.99,0.435682446276712,"Sep",0,"Low","Train"
1757358,"Local movements",235.02,0.04,0.38,2722.73,919.3,8133.49,2982.97,2.92,3454.67,-0.379451764788155,"Jul",0,"Low","Train"
2234628,"Local movements",225.88,-0.08,0.76,617.71,377.07,22647,577.2,356.23,8442.3,-0.425218852098152,"Apr",0,"Low","Train"
216870,"Local movements",174.78,-0.2,0.2,0,118.55,4023.36,9402,367.8,4118.99,-0.181379443592811,"Sep",1,"Moderate","Train"
1831446,"Local movements",276.91,-0.09,0.24,1191.92,851.97,13371.89,1152.05,28.58,3087.45,-0.739541528759258,"Feb",2,"High","Train"
2045764,"Local movements",224.81,0.06,0.16,574.57,159.28,7675.3,6997.01,445.33,1768.12,-0.938825404273736,"Mar",2,"High","Train"
376433,"Local movements",186.57,5.489347e-05,0.25,926.12,-104.17,12075.4,3587.96,623.63,4410.78,-0.574823946533269,"Aug",2,"High","Train"
2016977,"Dispersal/migration",274.89,-0.53,0.96,3555.69,851.21,16853.54,817.93,363.98,3054.19,-0.928072710209333,"Mar",2,"High","Train"
942177,"Fledgling period",211.26,0.04,0.43,15.05,21.71,7472.18,12930.91,1231.22,1800.31,-0.452176162140912,"Aug",2,"High","Train"
1083099,"Dispersal/migration",191.97,-3.67,10.17,27.1,8.94,17310.64,7357.54,896.61,2909.29,-0.831825715246746,"Feb",1,"Moderate","Train"
2451722,"Local movements",227.75,-0.02,0.04,0,284.85,14517.58,4827.32,959.3,1824.48,0.999950000416665,"Apr",1,"Moderate","Test"
1150494,"Local movements",218.53,0.04,0.13,280.82,283.37,477.59,5991.29,262.36,1707.85,-0.73277355485212,"Jan",2,"High","Test"
1151689,"Local movements",210.62,0.01,0.03,0,536.48,6902.55,12356.17,1222.43,638.84,-0.958698082843669,"Jan",2,"High","Train"
2396779,"Local movements",349.13,-0.55,1.22,1439.32,1090.31,15981.33,782.44,435.99,2397.6,-0.878345007358874,"Apr",0,"Low","Test"
2074839,"Local movements",364.15,-0.01,0.19,1085.06,784.06,7407.41,5577.82,10.25,1762.53,-0.987479769908865,"Mar",0,"Low","Test"
145530,"Fledgling period",215.05,-1.42,7.4,17.39,7.26,9603.75,14983.57,172.84,536.84,-0.881582195878286,"Jul",2,"High","Train"
2394331,"Local movements",293.98,0.01,0.09,508.61,165.5,16252.76,2646.64,134.91,7582.65,-0.916484813348769,"Apr",2,"High","Test"
640998,"Local movements",213.71,-0.02,0.09,1256.42,-0.25,3388.61,10973.69,485.52,1890.67,-0.996673165716047,"Sep",0,"Low","Test"
546420,"Local movements",213.81,-0.17,1.09,1701.99,1530.26,5249.84,1897.9,265.47,9360.08,0.682221207287614,"Dec",2,"High","Test"
523028,"Local movements",219.94,0.04,0.23,114.46,292.97,194.8,6435.53,2.46,1865.73,-0.90830066635937,"Apr",2,"High","Test"
1482704,"Local movements",244.42,-0.02,9.14,2869.62,-52.02,7456.79,5337.53,1055.1,3950.82,0.441806190305705,"Nov",0,"Low","Train"
2148906,"Local movements",365.86,0.07,0.48,1664.49,1429.75,13920.9,3269.27,248.69,9191.1,-0.4342483461183,"Mar",1,"Moderate","Test"
2642923,"Dispersal/migration",282.18,-0.53,1.58,334.09,37.97,16919.76,4636.91,208.46,2579.43,-0.999964658471342,"May",2,"High","Train"
483371,"Local movements",250.52,2.69,6.05,3176.93,-217.09,5469.25,4784.45,672.9,6250.24,-0.964194484642366,"Feb",2,"High","Train"
2566153,"Local movements",228.79,0.15,2.51,5184.91,-6,8264.93,830.77,722.82,8046.79,0.736317001920619,"May",2,"High","Train"
1414238,"Local movements",250.31,-0.004543419,0.73,753.95,687.39,6094.39,9450.42,237.08,11670,-0.982303776338232,"Oct",2,"High","Test"
81460,"Local movements",167.97,0.007263515,0.32,113.65,-11.43,610.68,7708.26,36.26,19107.76,-0.487482102334359,"Apr",2,"High","Train"
342434,"Local movements",210.47,0.1,14.11,127.05,-42.45,19765.13,2461.87,826.93,5751.73,0.176678681496857,"Mar",2,"High","Train"
994753,"Local movements",287.21,0.23,3.12,1316.71,631.4,18674.37,5095.05,92.08,4250.73,0.877582561890373,"Sep",0,"Low","Train"
2314375,"Local movements",328.24,2.47,5.9,2136.39,43.59,23587.3,6270.69,591.34,3923.87,-0.653643620863612,"Apr",2,"High","Train"
1640855,"Fledgling period",228.33,0.07,0.22,30.36,253.02,15518.93,4153.31,1240.26,5350.19,-0.530511337622945,"Jul",2,"High","Test"
2658223,"Local movements",244.67,2.09,14.71,46.93,8.8,20430.91,4739.75,1547.7,2991.89,-0.994129676080546,"May",2,"High","Train"
837311,"Fledgling period",260.04,-0.66,1.63,6965.94,42.81,29470.97,2924.34,65.65,7934.76,-0.858526433742102,"Sep",1,"Moderate","Test"
800738,"Fledgling period",216.5,0.03,0.63,735.93,302.89,4784.17,11193.17,383.32,1541.53,-0.4342483461183,"Aug",0,"Low","Train"
1006345,"Local movements",307.8,-0.45,1.14,815.23,252.67,17682.71,785.49,353.73,2471.34,-0.323289566863503,"Sep",2,"High","Test"
2095155,"Local movements",261.47,-0.33,1.08,510.08,991.97,11048.51,3501.69,52.79,13296.12,-0.178246055649492,"Mar",2,"High","Train"
2281296,"Local movements",297.5,0.17,0.57,665.25,8.21,10088.51,2892.65,7.06,3149.82,-0.490260821340699,"Apr",0,"Low","Test"
2414840,"Local movements",250.37,0.0009615192,0.26,104.97,-3.42,16003.24,8360.46,411.29,1209.66,-0.666276021279824,"Apr",2,"High","Test"
1048055,"Fledgling period",285.38,1.3,4.78,92.22,-27.9,18150,10038.18,542.95,3173.12,-0.7828317,"Jun",2,"High","Train"
2262978,"Local movements",331.51,4.14,13.54,99.04,-48.37,27314.33,2961.77,97.56,1571.76,0.529160608205695,"Apr",2,"High","Test"
2725510,"Dispersal/migration",229.77,0.01,0.03,0,278.61,11206.01,3877.98,269.42,717.42,0.886994922779284,"Jun",0,"Low","Train"
382818,"Local movements",159.31,-0.01,0.21,97.11,157.58,10293.29,5376.47,1225.09,2113.81,-0.989007826982433,"Aug",0,"Low","Test"
1380818,"Local movements",189.47,-0.4,6.84,384.01,1410.41,2347.65,11754.38,3.01,7827.06,-0.842759353958694,"Sep",2,"High","Train"
2163493,"Local movements",227.84,0.01,0.53,1251.38,1421.63,1773.13,9292.15,33.48,2660.76,-0.288240632752882,"Apr",0,"Low","Train"
425223,"Local movements",164.76,0.03,0.82,5.02,10,18117.13,1283.26,566.38,705.32,-0.996673165716047,"Aug",2,"High","Test"
